20	nyg	reg	27	sea	L	-11	Sun	10/9/2011
24	pit	reg	30	ten	W	21	Sun	10/9/2011
26	sf	reg	29	tb	W	45	Sun	10/9/2011
10	det	reg	5	chi	W	11	Mon	10/10/2011
1	atl	reg	4	car	W	14	Sun	10/16/2011
2	bal	reg	12	hou	W	15	Sun	10/16/2011
5	chi	reg	17	min	W	29	Sun	10/16/2011
6	cin	reg	13	ind	W	10	Sun	10/16/2011
10	det	reg	26	sf	L	-6	Sun	10/16/2011
11	gb	reg	28	la	W	21	Sun	10/16/2011
18	ne	reg	8	dal	W	4	Sun	10/16/2011
20	nyg	reg	3	buf	W	3	Sun	10/16/2011
22	oak	reg	7	cle	W	7	Sun	10/16/2011
24	pit	reg	14	jax	W	4	Sun	10/16/2011
29	tb	reg	19	no	W	6	Sun	10/16/2011
31	wsh	reg	23	phi	L	-7	Sun	10/16/2011
21	nyj	reg	16	mia	W	18	Mon	10/17/2011
0	ari	reg	24	pit	L	-12	Sun	10/23/2011
4	car	reg	31	wsh	W	13	Sun	10/23/2011
7	cle	reg	27	sea	W	3	Sun	10/23/2011
8	dal	reg	28	la	W	27	Sun	10/23/2011
10	det	reg	1	atl	L	-7	Sun	10/23/2011
16	mia	reg	9	den	L	-3	Sun	10/23/2011
17	min	reg	11	gb	L	-6	Sun	10/23/2011
19	no	reg	13	ind	W	55	Sun	10/23/2011
21	nyj	reg	25	sd	W	6	Sun	10/23/2011
22	oak	reg	15	kc	L	-28	Sun	10/23/2011
29	tb	reg	5	chi	L	-6	Sun	10/23/2011
30	ten	reg	12	hou	L	-34	Sun	10/23/2011
14	jax	reg	2	bal	W	5	Mon	10/24/2011
2	bal	reg	0	ari	W	3	Sun	10/30/2011
3	buf	reg	31	wsh	W	23	Sun	10/30/2011
4	car	reg	17	min	L	-3	Sun	10/30/2011
9	den	reg	10	det	L	-35	Sun	10/30/2011
12	hou	reg	14	jax	W	10	Sun	10/30/2011
20	nyg	reg	16	mia	W	3	Sun	10/30/2011
23	phi	reg	8	dal	W	27	Sun	10/30/2011
24	pit	reg	18	ne	W	8	Sun	10/30/2011
26	sf	reg	7	cle	W	10	Sun	10/30/2011
27	sea	reg	6	cin	L	-22	Sun	10/30/2011
28	la	reg	19	no	W	10	Sun	10/30/2011
30	ten	reg	13	ind	W	17	Sun	10/30/2011
15	kc	reg	25	sd	W	3	Mon	10/31/2011
0	ari	reg	28	la	W	6	Sun	11/6/2011
3	buf	reg	21	nyj	L	-16	Sun	11/6/2011
8	dal	reg	27	sea	W	10	Sun	11/6/2011
12	hou	reg	7	cle	W	18	Sun	11/6/2011
13	ind	reg	1	atl	L	-24	Sun	11/6/2011
15	kc	reg	16	mia	L	-28	Sun	11/6/2011
18	ne	reg	20	nyg	L	-4	Sun	11/6/2011
19	no	reg	29	tb	W	11	Sun	11/6/2011
22	oak	reg	9	den	L	-14	Sun	11/6/2011
24	pit	reg	2	bal	L	-3	Sun	11/6/2011
25	sd	reg	11	gb	L	-7	Sun	11/6/2011
30	ten	reg	6	cin	L	-7	Sun	11/6/2011
31	wsh	reg	26	sf	L	-8	Sun	11/6/2011
23	phi	reg	5	chi	L	-6	Mon	11/7/2011
25	sd	reg	22	oak	L	-7	Thu	11/10/2011
1	atl	reg	19	no	L	-3	Sun	11/13/2011
4	car	reg	30	ten	L	-27	Sun	11/13/2011
5	chi	reg	10	det	W	24	Sun	11/13/2011
6	cin	reg	24	pit	L	-7	Sun	11/13/2011
7	cle	reg	28	la	L	-1	Sun	11/13/2011
8	dal	reg	3	buf	W	37	Sun	11/13/2011
13	ind	reg	14	jax	L	-14	Sun	11/13/2011
15	kc	reg	9	den	L	-7	Sun	11/13/2011
16	mia	reg	31	wsh	W	11	Sun	11/13/2011
21	nyj	reg	18	ne	L	-21	Sun	11/13/2011
23	phi	reg	0	ari	L	-4	Sun	11/13/2011
26	sf	reg	20	nyg	W	7	Sun	11/13/2011
27	sea	reg	2	bal	W	5	Sun	11/13/2011
29	tb	reg	12	hou	L	-28	Sun	11/13/2011
11	gb	reg	17	min	W	38	Mon	11/14/2011
9	den	reg	21	nyj	W	4	Thu	11/17/2011
1	atl	reg	30	ten	W	6	Sun	11/20/2011
2	bal	reg	6	cin	W	7	Sun	11/20/2011
5	chi	reg	25	sd	W	11	Sun	11/20/2011
7	cle	reg	14	jax	W	4	Sun	11/20/2011
10	det	reg	4	car	W	14	Sun	11/20/2011
11	gb	reg	29	tb	W	9	Sun	11/20/2011
16	mia	reg	3	buf	W	27	Sun	11/20/2011
17	min	reg	22	oak	L	-6	Sun	11/20/2011
20	nyg	reg	23	phi	L	-7	Sun	11/20/2011
26	sf	reg	0	ari	W	16	Sun	11/20/2011
28	la	reg	27	sea	L	-17	Sun	11/20/2011
31	wsh	reg	8	dal	L	-3	Sun	11/20/2011
18	ne	reg	15	kc	W	31	Mon	11/21/2011
2	bal	reg	26	sf	W	10	Thu	11/24/2011
8	dal	reg	16	mia	W	1	Thu	11/24/2011
10	det	reg	11	gb	L	-12	Thu	11/24/2011
1	atl	reg	17	min	W	10	Sun	11/27/2011
6	cin	reg	7	cle	W	3	Sun	11/27/2011
13	ind	reg	4	car	L	-8	Sun	11/27/2011
14	jax	reg	12	hou	L	-7	Sun	11/27/2011
15	kc	reg	24	pit	L	-4	Sun	11/27/2011
21	nyj	reg	3	buf	W	4	Sun	11/27/2011
22	oak	reg	5	chi	W	5	Sun	11/27/2011
23	phi	reg	18	ne	L	-18	Sun	11/27/2011
25	sd	reg	9	den	L	-3	Sun	11/27/2011
27	sea	reg	31	wsh	L	-6	Sun	11/27/2011
28	la	reg	0	ari	L	-3	Sun	11/27/2011
30	ten	reg	29	tb	W	6	Sun	11/27/2011
19	no	reg	20	nyg	W	25	Mon	11/28/2011
27	sea	reg	23	phi	W	17	Thu	12/1/2011
0	ari	reg	8	dal	W	6	Sun	12/4/2011
3	buf	reg	30	ten	L	-6	Sun	12/4/2011
5	chi	reg	15	kc	L	-7	Sun	12/4/2011
7	cle	reg	2	bal	L	-14	Sun	12/4/2011
12	hou	reg	1	atl	W	7	Sun	12/4/2011
16	mia	reg	22	oak	W	20	Sun	12/4/2011
17	min	reg	9	den	L	-3	Sun	12/4/2011
18	ne	reg	13	ind	W	7	Sun	12/4/2011
19	no	reg	10	det	W	14	Sun	12/4/2011
20	nyg	reg	11	gb	L	-3	Sun	12/4/2011
24	pit	reg	6	cin	W	28	Sun	12/4/2011
26	sf	reg	28	la	W	26	Sun	12/4/2011
29	tb	reg	4	car	L	-19	Sun	12/4/2011
31	wsh	reg	21	nyj	L	-15	Sun	12/4/2011
14	jax	reg	25	sd	L	-24	Mon	12/5/2011
24	pit	reg	7	cle	W	11	Thu	12/8/2011
0	ari	reg	26	sf	W	2	Sun	12/11/2011
2	bal	reg	13	ind	W	14	Sun	12/11/2011
4	car	reg	1	atl	L	-8	Sun	12/11/2011
6	cin	reg	12	hou	L	-1	Sun	12/11/2011
8	dal	reg	20	nyg	L	-3	Sun	12/11/2011
9	den	reg	5	chi	W	3	Sun	12/11/2011
10	det	reg	17	min	W	6	Sun	12/11/2011
11	gb	reg	22	oak	W	30	Sun	12/11/2011
14	jax	reg	29	tb	W	27	Sun	12/11/2011
16	mia	reg	23	phi	L	-16	Sun	12/11/2011
21	nyj	reg	15	kc	W	27	Sun	12/11/2011
25	sd	reg	3	buf	W	27	Sun	12/11/2011
30	ten	reg	19	no	L	-5	Sun	12/11/2011
31	wsh	reg	18	ne	L	-7	Sun	12/11/2011
27	sea	reg	28	la	W	17	Mon	12/12/2011
1	atl	reg	14	jax	W	27	Thu	12/15/2011
29	tb	reg	8	dal	L	-16	Sat	12/17/2011
0	ari	reg	7	cle	W	3	Sun	12/18/2011
3	buf	reg	16	mia	L	-7	Sun	12/18/2011
5	chi	reg	27	sea	L	-24	Sun	12/18/2011
9	den	reg	18	ne	L	-18	Sun	12/18/2011
12	hou	reg	4	car	L	-15	Sun	12/18/2011
13	ind	reg	30	ten	W	14	Sun	12/18/2011
15	kc	reg	11	gb	W	5	Sun	12/18/2011
17	min	reg	19	no	L	-22	Sun	12/18/2011
20	nyg	reg	31	wsh	L	-13	Sun	12/18/2011
22	oak	reg	10	det	L	-1	Sun	12/18/2011
23	phi	reg	21	nyj	W	26	Sun	12/18/2011
25	sd	reg	2	bal	W	20	Sun	12/18/2011
28	la	reg	6	cin	L	-7	Sun	12/18/2011
26	sf	reg	24	pit	W	17	Mon	12/19/2011
13	ind	reg	12	hou	W	3	Thu	12/22/2011
2	bal	reg	7	cle	W	6	Sat	12/24/2011
3	buf	reg	9	den	W	26	Sat	12/24/2011
4	car	reg	29	tb	W	32	Sat	12/24/2011
6	cin	reg	0	ari	W	7	Sat	12/24/2011
8	dal	reg	23	phi	L	-13	Sat	12/24/2011
10	det	reg	25	sd	W	28	Sat	12/24/2011
15	kc	reg	22	oak	L	-3	Sat	12/24/2011
18	ne	reg	16	mia	W	3	Sat	12/24/2011
21	nyj	reg	20	nyg	L	-15	Sat	12/24/2011
24	pit	reg	28	la	W	27	Sat	12/24/2011
27	sea	reg	26	sf	L	-2	Sat	12/24/2011
30	ten	reg	14	jax	W	6	Sat	12/24/2011
31	wsh	reg	17	min	L	-7	Sat	12/24/2011
11	gb	reg	5	chi	W	14	Sun	12/25/2011
19	no	reg	1	atl	W	29	Mon	12/26/2011
11	gb	post	17	min	W	14	Sat	1/5/2012
12	hou	post	6	cin	W	6	Sat	1/5/2012
2	bal	post	13	ind	W	15	Sun	1/6/2012
31	wsh	post	27	sea	L	-10	Sun	1/6/2012
9	den	post	2	bal	L	-3	Sat	1/12/2012
26	sf	post	11	gb	W	14	Sat	1/12/2012
1	atl	post	27	sea	W	2	Sun	1/13/2012
18	ne	post	12	hou	W	13	Sun	1/13/2012
1	atl	post	26	sf	L	-4	Sun	1/20/2012
18	ne	post	2	bal	L	-15	Sun	1/20/2012
26	sf	post	2	bal	L	-3	Sun	2/3/2012
19	no	pre	0	ari	W	7	Sun	8/5/2012
1	atl	pre	2	bal	L	-14	Thu	8/9/2012
3	buf	pre	31	wsh	L	-1	Thu	8/9/2012
5	chi	pre	9	den	L	-28	Thu	8/9/2012
18	ne	pre	19	no	W	1	Thu	8/9/2012
23	phi	pre	24	pit	W	1	Thu	8/9/2012
25	sd	pre	11	gb	W	8	Thu	8/9/2012
6	cin	pre	21	nyj	W	11	Fri	8/10/2012
10	det	pre	7	cle	L	-2	Fri	8/10/2012
14	jax	pre	20	nyg	W	1	Fri	8/10/2012
15	kc	pre	0	ari	W	10	Fri	8/10/2012
16	mia	pre	29	tb	L	-13	Fri	8/10/2012
26	sf	pre	17	min	W	11	Fri	8/10/2012
4	car	pre	12	hou	L	-13	Sat	8/11/2012
27	sea	pre	30	ten	W	10	Sat	8/11/2012
13	ind	pre	28	la	W	35	Sun	8/12/2012
22	oak	pre	8	dal	L	-3	Mon	8/13/2012
1	atl	pre	6	cin	L	-5	Thu	8/16/2012
11	gb	pre	7	cle	L	-25	Thu	8/16/2012
0	ari	pre	22	oak	W	4	Fri	8/17/2012
2	bal	pre	10	det	L	-15	Fri	8/17/2012
4	car	pre	16	mia	W	6	Fri	8/17/2012
17	min	pre	3	buf	W	22	Fri	8/17/2012
19	no	pre	14	jax	L	-3	Fri	8/17/2012
29	tb	pre	30	ten	L	-23	Fri	8/17/2012
5	chi	pre	31	wsh	W	2	Sat	8/18/2012
9	den	pre	27	sea	L	-20	Sat	8/18/2012
12	hou	pre	26	sf	W	11	Sat	8/18/2012
21	nyj	pre	20	nyg	L	-23	Sat	8/18/2012
25	sd	pre	8	dal	W	8	Sat	8/18/2012
28	la	pre	15	kc	W	14	Sat	8/18/2012
24	pit	pre	13	ind	W	2	Sun	8/19/2012
18	ne	pre	23	phi	L	-10	Mon	8/20/2012
2	bal	pre	14	jax	W	31	Thu	8/23/2012
6	cin	pre	11	gb	L	-14	Thu	8/23/2012
30	ten	pre	0	ari	W	5	Thu	8/23/2012
7	cle	pre	23	phi	L	-17	Fri	8/24/2012
15	kc	pre	27	sea	L	-30	Fri	8/24/2012
16	mia	pre	1	atl	L	-17	Fri	8/24/2012
17	min	pre	25	sd	L	-2	Fri	8/24/2012
20	nyg	pre	5	chi	L	-3	Fri	8/24/2012
29	tb	pre	18	ne	W	2	Fri	8/24/2012
3	buf	pre	24	pit	L	-31	Sat	8/25/2012
8	dal	pre	28	la	W	1	Sat	8/25/2012
19	no	pre	12	hou	W	7	Sat	8/25/2012
22	oak	pre	10	det	W	11	Sat	8/25/2012
31	wsh	pre	13	ind	W	13	Sat	8/25/2012
9	den	pre	26	sf	L	-5	Sun	8/26/2012
21	nyj	pre	4	car	L	-5	Sun	8/26/2012
8	dal	pre	16	mia	W	17	Wed	8/29/2012
20	nyg	pre	18	ne	W	3	Wed	8/29/2012
31	wsh	pre	29	tb	W	27	Wed	8/29/2012
0	ari	pre	9	den	L	-3	Thu	8/30/2012
7	cle	pre	5	chi	L	-8	Thu	8/30/2012
10	det	pre	3	buf	W	6	Thu	8/30/2012
11	gb	pre	15	kc	W	21	Thu	8/30/2012
12	hou	pre	17	min	W	4	Thu	8/30/2012
13	ind	pre	6	cin	W	4	Thu	8/30/2012
14	jax	pre	1	atl	W	10	Thu	8/30/2012
23	phi	pre	21	nyj	W	18	Thu	8/30/2012
24	pit	pre	4	car	W	1	Thu	8/30/2012
26	sf	pre	25	sd	W	32	Thu	8/30/2012
27	sea	pre	22	oak	W	18	Thu	8/30/2012
28	la	pre	2	bal	W	14	Thu	8/30/2012
30	ten	pre	19	no	W	4	Thu	8/30/2012
20	nyg	reg	8	dal	L	-7	Wed	9/5/2012
0	ari	reg	27	sea	W	4	Sun	9/9/2012
5	chi	reg	13	ind	W	20	Sun	9/9/2012
7	cle	reg	23	phi	L	-1	Sun	9/9/2012
9	den	reg	24	pit	W	12	Sun	9/9/2012
10	det	reg	28	la	W	4	Sun	9/9/2012
11	gb	reg	26	sf	L	-8	Sun	9/9/2012
12	hou	reg	16	mia	W	20	Sun	9/9/2012
15	kc	reg	1	atl	L	-16	Sun	9/9/2012
17	min	reg	14	jax	W	3	Sun	9/9/2012
19	no	reg	31	wsh	L	-8	Sun	9/9/2012
21	nyj	reg	3	buf	W	20	Sun	9/9/2012
29	tb	reg	4	car	W	6	Sun	9/9/2012
30	ten	reg	18	ne	L	-21	Sun	9/9/2012
2	bal	reg	6	cin	W	31	Mon	9/10/2012
22	oak	reg	25	sd	L	-8	Mon	9/10/2012
11	gb	reg	5	chi	W	13	Thu	9/13/2012
3	buf	reg	15	kc	W	18	Sun	9/16/2012
4	car	reg	19	no	W	8	Sun	9/16/2012
6	cin	reg	7	cle	W	7	Sun	9/16/2012
13	ind	reg	17	min	W	3	Sun	9/16/2012
14	jax	reg	12	hou	L	-20	Sun	9/16/2012
16	mia	reg	22	oak	W	22	Sun	9/16/2012
18	ne	reg	0	ari	L	-2	Sun	9/16/2012
20	nyg	reg	29	tb	W	7	Sun	9/16/2012
23	phi	reg	2	bal	W	1	Sun	9/16/2012
24	pit	reg	21	nyj	W	17	Sun	9/16/2012
25	sd	reg	30	ten	W	28	Sun	9/16/2012
26	sf	reg	10	det	W	8	Sun	9/16/2012
27	sea	reg	8	dal	W	20	Sun	9/16/2012
28	la	reg	31	wsh	W	3	Sun	9/16/2012
1	atl	reg	9	den	W	6	Mon	9/17/2012
4	car	reg	20	nyg	L	-29	Thu	9/20/2012
0	ari	reg	23	phi	W	21	Sun	9/23/2012
2	bal	reg	18	ne	W	1	Sun	9/23/2012
5	chi	reg	28	la	W	17	Sun	9/23/2012
7	cle	reg	3	buf	L	-10	Sun	9/23/2012
8	dal	reg	29	tb	W	6	Sun	9/23/2012
9	den	reg	12	hou	L	-6	Sun	9/23/2012
13	ind	reg	14	jax	L	-5	Sun	9/23/2012
16	mia	reg	21	nyj	L	-3	Sun	9/23/2012
17	min	reg	26	sf	W	11	Sun	9/23/2012
19	no	reg	15	kc	L	-3	Sun	9/23/2012
22	oak	reg	24	pit	W	3	Sun	9/23/2012
25	sd	reg	1	atl	L	-24	Sun	9/23/2012
30	ten	reg	10	det	W	3	Sun	9/23/2012
31	wsh	reg	6	cin	L	-7	Sun	9/23/2012
27	sea	reg	11	gb	W	2	Mon	9/24/2012
2	bal	reg	7	cle	W	7	Thu	9/27/2012
0	ari	reg	16	mia	W	3	Sun	9/30/2012
1	atl	reg	4	car	W	2	Sun	9/30/2012
3	buf	reg	18	ne	L	-24	Sun	9/30/2012
9	den	reg	22	oak	W	31	Sun	9/30/2012
10	det	reg	17	min	L	-7	Sun	9/30/2012
11	gb	reg	19	no	W	1	Sun	9/30/2012
12	hou	reg	30	ten	W	24	Sun	9/30/2012
14	jax	reg	6	cin	L	-17	Sun	9/30/2012
15	kc	reg	25	sd	L	-17	Sun	9/30/2012
21	nyj	reg	26	sf	L	-34	Sun	9/30/2012
23	phi	reg	20	nyg	W	2	Sun	9/30/2012
28	la	reg	27	sea	W	6	Sun	9/30/2012
29	tb	reg	31	wsh	L	-2	Sun	9/30/2012
8	dal	reg	5	chi	L	-16	Mon	10/1/2012
28	la	reg	0	ari	W	14	Thu	10/4/2012
4	car	reg	27	sea	L	-4	Sun	10/7/2012
6	cin	reg	16	mia	L	-4	Sun	10/7/2012
13	ind	reg	11	gb	W	3	Sun	10/7/2012
14	jax	reg	5	chi	L	-38	Sun	10/7/2012
15	kc	reg	2	bal	L	-3	Sun	10/7/2012
17	min	reg	30	ten	W	23	Sun	10/7/2012
18	ne	reg	9	den	W	10	Sun	10/7/2012
19	no	reg	25	sd	W	7	Sun	10/7/2012
20	nyg	reg	7	cle	W	14	Sun	10/7/2012
24	pit	reg	23	phi	W	2	Sun	10/7/2012
26	sf	reg	3	buf	W	42	Sun	10/7/2012
31	wsh	reg	1	atl	L	-7	Sun	10/7/2012
21	nyj	reg	12	hou	L	-6	Mon	10/8/2012
30	ten	reg	24	pit	W	3	Thu	10/11/2012
0	ari	reg	3	buf	L	-3	Sun	10/14/2012
1	atl	reg	22	oak	W	3	Sun	10/14/2012
2	bal	reg	8	dal	W	2	Sun	10/14/2012
7	cle	reg	6	cin	W	10	Sun	10/14/2012
12	hou	reg	11	gb	L	-18	Sun	10/14/2012
16	mia	reg	28	la	W	3	Sun	10/14/2012
21	nyj	reg	13	ind	W	26	Sun	10/14/2012
23	phi	reg	10	det	L	-3	Sun	10/14/2012
26	sf	reg	20	nyg	L	-23	Sun	10/14/2012
27	sea	reg	18	ne	W	1	Sun	10/14/2012
29	tb	reg	15	kc	W	28	Sun	10/14/2012
31	wsh	reg	17	min	W	12	Sun	10/14/2012
25	sd	reg	9	den	L	-11	Mon	10/15/2012
26	sf	reg	27	sea	W	7	Thu	10/18/2012
3	buf	reg	30	ten	L	-1	Sun	10/21/2012
4	car	reg	8	dal	L	-5	Sun	10/21/2012
6	cin	reg	24	pit	L	-7	Sun	10/21/2012
12	hou	reg	2	bal	W	30	Sun	10/21/2012
13	ind	reg	7	cle	W	4	Sun	10/21/2012
17	min	reg	0	ari	W	7	Sun	10/21/2012
18	ne	reg	21	nyj	W	3	Sun	10/21/2012
20	nyg	reg	31	wsh	W	4	Sun	10/21/2012
22	oak	reg	14	jax	W	3	Sun	10/21/2012
28	la	reg	11	gb	L	-10	Sun	10/21/2012
29	tb	reg	19	no	L	-7	Sun	10/21/2012
5	chi	reg	10	det	W	6	Mon	10/22/2012
17	min	reg	29	tb	L	-19	Thu	10/25/2012
5	chi	reg	4	car	W	1	Sun	10/28/2012
7	cle	reg	25	sd	W	1	Sun	10/28/2012
8	dal	reg	20	nyg	L	-5	Sun	10/28/2012
9	den	reg	19	no	W	20	Sun	10/28/2012
10	det	reg	27	sea	W	4	Sun	10/28/2012
11	gb	reg	14	jax	W	9	Sun	10/28/2012
15	kc	reg	22	oak	L	-10	Sun	10/28/2012
21	nyj	reg	16	mia	L	-21	Sun	10/28/2012
23	phi	reg	1	atl	L	-13	Sun	10/28/2012
24	pit	reg	31	wsh	W	15	Sun	10/28/2012
28	la	reg	18	ne	L	-38	Sun	10/28/2012
30	ten	reg	13	ind	L	-6	Sun	10/28/2012
0	ari	reg	26	sf	L	-21	Mon	10/29/2012
25	sd	reg	15	kc	W	18	Thu	11/1/2012
1	atl	reg	8	dal	W	6	Sun	11/4/2012
6	cin	reg	9	den	L	-8	Sun	11/4/2012
7	cle	reg	2	bal	L	-10	Sun	11/4/2012
11	gb	reg	0	ari	W	14	Sun	11/4/2012
12	hou	reg	3	buf	W	12	Sun	11/4/2012
13	ind	reg	16	mia	W	3	Sun	11/4/2012
14	jax	reg	10	det	L	-17	Sun	11/4/2012
20	nyg	reg	24	pit	L	-4	Sun	11/4/2012
22	oak	reg	29	tb	L	-10	Sun	11/4/2012
27	sea	reg	17	min	W	10	Sun	11/4/2012
30	ten	reg	5	chi	L	-31	Sun	11/4/2012
31	wsh	reg	4	car	L	-8	Sun	11/4/2012
19	no	reg	23	phi	W	15	Mon	11/5/2012
14	jax	reg	13	ind	L	-17	Thu	11/8/2012
2	bal	reg	22	oak	W	35	Sun	11/11/2012
4	car	reg	9	den	L	-22	Sun	11/11/2012
5	chi	reg	12	hou	L	-7	Sun	11/11/2012
6	cin	reg	20	nyg	W	18	Sun	11/11/2012
16	mia	reg	30	ten	L	-34	Sun	11/11/2012
17	min	reg	10	det	W	10	Sun	11/11/2012
18	ne	reg	3	buf	W	6	Sun	11/11/2012
19	no	reg	1	atl	W	4	Sun	11/11/2012
23	phi	reg	8	dal	L	-15	Sun	11/11/2012
26	sf	reg	28	la	T	0	Sun	11/11/2012
26	sf	reg	28	la	W	0	Sun	11/11/2012
27	sea	reg	21	nyj	W	21	Sun	11/11/2012
29	tb	reg	25	sd	W	10	Sun	11/11/2012
24	pit	reg	15	kc	W	3	Mon	11/12/2012
3	buf	reg	16	mia	W	5	Thu	11/15/2012
1	atl	reg	0	ari	W	4	Sun	11/18/2012
4	car	reg	29	tb	L	-6	Sun	11/18/2012
8	dal	reg	7	cle	W	3	Sun	11/18/2012
9	den	reg	25	sd	W	7	Sun	11/18/2012
10	det	reg	11	gb	L	-4	Sun	11/18/2012
12	hou	reg	14	jax	W	6	Sun	11/18/2012
15	kc	reg	6	cin	L	-22	Sun	11/18/2012
18	ne	reg	13	ind	W	35	Sun	11/18/2012
22	oak	reg	19	no	L	-21	Sun	11/18/2012
24	pit	reg	2	bal	L	-3	Sun	11/18/2012
28	la	reg	21	nyj	L	-14	Sun	11/18/2012
31	wsh	reg	23	phi	W	25	Sun	11/18/2012
26	sf	reg	5	chi	W	25	Mon	11/19/2012
8	dal	reg	31	wsh	L	-7	Thu	11/22/2012
10	det	reg	12	hou	L	-3	Thu	11/22/2012
21	nyj	reg	18	ne	L	-30	Thu	11/22/2012
0	ari	reg	28	la	L	-14	Sun	11/25/2012
5	chi	reg	17	min	W	18	Sun	11/25/2012
6	cin	reg	22	oak	W	24	Sun	11/25/2012
7	cle	reg	24	pit	W	6	Sun	11/25/2012
13	ind	reg	3	buf	W	7	Sun	11/25/2012
14	jax	reg	30	ten	W	5	Sun	11/25/2012
15	kc	reg	9	den	L	-8	Sun	11/25/2012
16	mia	reg	27	sea	W	3	Sun	11/25/2012
19	no	reg	26	sf	L	-10	Sun	11/25/2012
20	nyg	reg	11	gb	W	28	Sun	11/25/2012
25	sd	reg	2	bal	L	-3	Sun	11/25/2012
29	tb	reg	1	atl	L	-1	Sun	11/25/2012
23	phi	reg	4	car	L	-8	Mon	11/26/2012
1	atl	reg	19	no	W	10	Thu	11/29/2012
2	bal	reg	24	pit	L	-3	Sun	12/2/2012
3	buf	reg	14	jax	W	16	Sun	12/2/2012
5	chi	reg	27	sea	L	-6	Sun	12/2/2012
8	dal	reg	23	phi	W	5	Sun	12/2/2012
9	den	reg	29	tb	W	8	Sun	12/2/2012
10	det	reg	13	ind	L	-2	Sun	12/2/2012
11	gb	reg	17	min	W	9	Sun	12/2/2012
15	kc	reg	4	car	W	6	Sun	12/2/2012
16	mia	reg	18	ne	L	-7	Sun	12/2/2012
21	nyj	reg	0	ari	W	1	Sun	12/2/2012
22	oak	reg	7	cle	L	-3	Sun	12/2/2012
25	sd	reg	6	cin	L	-7	Sun	12/2/2012
28	la	reg	26	sf	W	3	Sun	12/2/2012
30	ten	reg	12	hou	L	-14	Sun	12/2/2012
31	wsh	reg	20	nyg	W	1	Mon	12/3/2012
22	oak	reg	9	den	L	-13	Thu	12/6/2012
3	buf	reg	28	la	L	-3	Sun	12/9/2012
4	car	reg	1	atl	W	10	Sun	12/9/2012
6	cin	reg	8	dal	L	-1	Sun	12/9/2012
7	cle	reg	15	kc	W	23	Sun	12/9/2012
11	gb	reg	10	det	W	7	Sun	12/9/2012
13	ind	reg	30	ten	W	4	Sun	12/9/2012
14	jax	reg	21	nyj	L	-7	Sun	12/9/2012
17	min	reg	5	chi	W	7	Sun	12/9/2012
20	nyg	reg	19	no	W	25	Sun	12/9/2012
24	pit	reg	25	sd	L	-10	Sun	12/9/2012
26	sf	reg	16	mia	W	14	Sun	12/9/2012
27	sea	reg	0	ari	W	58	Sun	12/9/2012
29	tb	reg	23	phi	L	-2	Sun	12/9/2012
31	wsh	reg	2	bal	W	3	Sun	12/9/2012
18	ne	reg	12	hou	W	28	Mon	12/10/2012
23	phi	reg	6	cin	L	-21	Thu	12/13/2012
0	ari	reg	10	det	W	28	Sun	12/16/2012
1	atl	reg	20	nyg	W	34	Sun	12/16/2012
2	bal	reg	9	den	L	-17	Sun	12/16/2012
3	buf	reg	27	sea	L	-33	Sun	12/16/2012
5	chi	reg	11	gb	L	-8	Sun	12/16/2012
7	cle	reg	31	wsh	L	-17	Sun	12/16/2012
8	dal	reg	24	pit	W	3	Sun	12/16/2012
12	hou	reg	13	ind	W	12	Sun	12/16/2012
16	mia	reg	14	jax	W	21	Sun	12/16/2012
18	ne	reg	26	sf	L	-7	Sun	12/16/2012
19	no	reg	29	tb	W	41	Sun	12/16/2012
22	oak	reg	15	kc	W	15	Sun	12/16/2012
25	sd	reg	4	car	L	-24	Sun	12/16/2012
28	la	reg	17	min	L	-14	Sun	12/16/2012
30	ten	reg	21	nyj	W	4	Mon	12/17/2012
10	det	reg	1	atl	L	-13	Sat	12/22/2012
0	ari	reg	5	chi	L	-15	Sun	12/23/2012
2	bal	reg	20	nyg	W	19	Sun	12/23/2012
4	car	reg	22	oak	W	11	Sun	12/23/2012
8	dal	reg	19	no	L	-3	Sun	12/23/2012
9	den	reg	7	cle	W	22	Sun	12/23/2012
11	gb	reg	30	ten	W	48	Sun	12/23/2012
12	hou	reg	17	min	L	-17	Sun	12/23/2012
14	jax	reg	18	ne	L	-7	Sun	12/23/2012
15	kc	reg	13	ind	L	-7	Sun	12/23/2012
16	mia	reg	3	buf	W	14	Sun	12/23/2012
21	nyj	reg	25	sd	L	-10	Sun	12/23/2012
23	phi	reg	31	wsh	L	-7	Sun	12/23/2012
24	pit	reg	6	cin	L	-3	Sun	12/23/2012
27	sea	reg	26	sf	W	29	Sun	12/23/2012
29	tb	reg	28	la	L	-15	Sun	12/23/2012
1	atl	reg	29	tb	L	-5	Sun	12/30/2012
3	buf	reg	21	nyj	W	19	Sun	12/30/2012
6	cin	reg	2	bal	W	6	Sun	12/30/2012
9	den	reg	15	kc	W	35	Sun	12/30/2012
10	det	reg	5	chi	L	-2	Sun	12/30/2012
13	ind	reg	12	hou	W	12	Sun	12/30/2012
17	min	reg	11	gb	W	3	Sun	12/30/2012
18	ne	reg	16	mia	W	28	Sun	12/30/2012
19	no	reg	4	car	L	-6	Sun	12/30/2012
20	nyg	reg	23	phi	W	35	Sun	12/30/2012
24	pit	reg	7	cle	W	14	Sun	12/30/2012
25	sd	reg	22	oak	W	3	Sun	12/30/2012
